id,nca_id,nca_name,nca_jurisdiction,nca_registration_date,nca_url,commercial_name,other_commercial_names,corporate_names,url,other_urls,domain_name,fqdn,ip_address_v4,ip_address_v6,email,lei,categories,categories_detailed,products,products_detailed,social_media,social_media_detailed,regulator_claims,additional_information,validation_date,modification_date
40473,68,Ontario Securities Commission,Ontario,2025-08-27,https://www.osc.ca/en/investors/warnings/be-royal-family-trading-formerly-be-trading-group,Be Royal Family Trading (formerly Be Trading Group),,,https://linktr.ee/betradinginfo and https://linktr.ee/be_sagemaster,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,6,Crypto and Digital Assets,,,,Be Royal Family Trading (formerly Be Trading Group) found at https://linktr.ee/betradinginfo and https://linktr.ee/be_sagemaster is not registered in Ontario to engage in the business of trading in securities.,2025-08-28,2025-08-28
40472,68,Ontario Securities Commission,Ontario,2025-08-27,https://www.osc.ca/en/investors/warnings/online-windows-llc-doing-business-swisscoinco,Online Windows LLC doing business as SwissCoinCo,,,www.swisscoinco.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,6,Crypto and Digital Assets,,,,Online Windows LLC doing business as SwissCoinCo found at www.swisscoinco.com is not registered in Ontario to engage in the business of trading in securities.,2025-08-28,2025-08-28
40446,3,British Columbia Securities Commission,British Columbia,2025-08-26,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/xbtdirect,XBTDirect,,,https://xbt-direct.net,https://live.xbt-direct.net,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-08-27,2025-08-27
40445,3,British Columbia Securities Commission,British Columbia,2025-08-26,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/horizon-gold-limited,"Horizon Gold Limited (no relation to Horizon Gold Limited, https://horizongold.com.au)",,,https://horizongold.com.au,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-08-27,2025-08-27
40444,3,British Columbia Securities Commission,British Columbia,2025-08-21,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/bigguarantee,BigGuarantee,,,https://tangentwire.online,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-08-27,2025-08-27
40355,77,Autorite des marches financiers,Quebec,2025-08-22,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/vexatrade-capital,VexaTrade Capital,VexaTrade-Capital,,https://vexatrade.capital,,vexatrade.capital,,,,support@vexatrade.capital,,1,Unregistered/Unlicensed entity offering financial products or services,"1,5,6,7","Stocks and bonds|Derivatives (options, futures, binary options, CFDs, forex, swaps, etc.)|Crypto and Digital Assets|Other",,,,"VexaTrade Capital is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.
Last known city: Limassol, Cyprus.",2025-08-25,2025-08-25
40312,3,British Columbia Securities Commission,British Columbia,2025-08-20,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/thepinehill-group,THEPINEHILL GROUP,,,https://thepinehillgroups.com,https://client.area-pines.com,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-08-22,2025-08-22
40311,68,Ontario Securities Commission,Ontario,2025-08-21,https://www.osc.ca/en/investors/warnings/triumpincome,Triumpincome,,,www.triumpincome.com,www.triumpincome.net,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,6,Crypto and Digital Assets,,,,Triumpincome found at www.triumpincome.com and www.triumpincome.net is not registered in Ontario to engage in the business of trading in securities.,2025-08-22,2025-08-22
40310,68,Ontario Securities Commission,Ontario,2025-08-21,https://www.osc.ca/en/investors/warnings/gemstone-holdings,Gemstone Holdings,,,www.gemston-holdings.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,6,Crypto and Digital Assets,,,,Gemstone Holdings found at www.gemston-holdings.com is not registered in Ontario to engage in the business of trading in securities.,2025-08-22,2025-08-22
40309,68,Ontario Securities Commission,Ontario,2025-08-21,https://www.osc.ca/en/investors/warnings/pure-vision-trader,Pure Vision Trader,,,www.purevisiontrader.net,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,6,Crypto and Digital Assets,,,,Pure Vision Trader found at www.purevisiontrader.net is not registered in Ontario to engage in the business of trading in securities.,2025-08-22,2025-08-22
40282,3,British Columbia Securities Commission,British Columbia,2025-08-20,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/occ-strategy-consulting,nmtysw.com (no relation to a UK management consultancy firm OC&C Strategy Consultants LLP),,,https://nmtysw.com/#,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-08-22,2025-08-22
40186,77,Autorite des marches financiers,Quebec,2025-08-15,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/maplexworld,Maplex.world,,,https://maplex.world,,maplex.world,,104.21.93.49,,,,1,Unregistered/Unlicensed entity offering financial products or services,"5,6","Derivatives (options, futures, binary options, CFDs, forex, swaps, etc.)|Crypto and Digital Assets",,,,Maplex.world is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.,2025-08-18,2025-08-18
40185,77,Autorite des marches financiers,Quebec,2025-08-15,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/metaquora,Metaquora,Metaquora Ltd,,https://meta-quora.com,,meta-quora.com,,104.21.66.143,,support@meta-quora.com,,1,Unregistered/Unlicensed entity offering financial products or services,6,Crypto and Digital Assets,,,,"Metaquora is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.

Last known adress is London, United Kingdom",2025-08-18,2025-08-18
40183,77,Autorite des marches financiers,Quebec,2025-08-15,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/one-way-token-exchange,One Way Token Exchange,OWTE,,https://www.onewaytex.com,https://onewaytex.com/index7.html|https://www.pc.onewaytex.cc,"onewaytex.com, pc.onewaytex.cc et onewaytex.com/index7.html",,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,One Way Token Exchange is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.,2025-08-18,2025-08-18
40137,3,British Columbia Securities Commission,British Columbia,2025-08-14,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/blue-rock-wealth,"Blue Rock-Wealth (no relation to BlueRock Wealth Management Inc. https://bluerockwealth.ca/ or Bluerock Wealth Management, LLC https://bluerockwealth.com)",,,https://bluerock-wealth.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-08-14,2025-08-14
40136,3,British Columbia Securities Commission,British Columbia,2025-08-14,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/riseprofitfx,RiseProfitFx,,,https://riseprofitfx.net,https://trading.riseprofitfx.net,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-08-14,2025-08-14
40100,3,British Columbia Securities Commission,British Columbia,2025-08-13,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/vxbanc,VXBANC,,,https://vxbanc.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-08-14,2025-08-14
39935,77,Autorite des marches financiers,Quebec,2025-08-08,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/platinum-shares-solutions,Platinum Shares Solutions,,,https://www.platinum-shares-solutions.com,https://platinumsharessol.com,"platinum-shares-solutions.com, platinumsharessol.com",,"104.21.33.9, 10",,support@platinumsharessol.com,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"Platinum Shares Solutions is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.
Last known city: Toronto, Canada.",2025-08-11,2025-08-11
39934,77,Autorite des marches financiers,Quebec,2025-08-08,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/onchaincodeinicom,Onchaincodeini.com,,,https://onchaincodeini.com,,onchaincodeini.com,,104.21.24.49,,,,"1,2",Unregistered/Unlicensed entity offering financial products or services|Registered/Licensed entity impersonators,6,Crypto and Digital Assets,,,,"Onchaincodeini.com is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec. Onchaincodeini.com fraudulently imitates, references or uses the identities of legitimate businesses, be they registered or not registered with the AMF.",2025-08-11,2025-08-11
39933,77,Autorite des marches financiers,Quebec,2025-08-08,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/marginswap,Marginswap,,,https://marginswap.finance,,marginswap.finance,,104.21.23.218,,,,1,Unregistered/Unlicensed entity offering financial products or services,"5,6","Derivatives (options, futures, binary options, CFDs, forex, swaps, etc.)|Crypto and Digital Assets",,,,Marginswap is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.,2025-08-11,2025-08-11
39903,3,British Columbia Securities Commission,British Columbia,2025-08-06,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/edengate-wealth-management,Edengate Wealth Management,,,https://www.edengategroup.com,https://trade.edengategroup.com|https://www.edengatewealth.com,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-08-08,2025-08-08
39804,3,British Columbia Securities Commission,British Columbia,2025-08-01,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/gold-sky-global,Gold Sky Global,,,https://goldskyglobal.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-08-04,2025-08-04
39803,3,British Columbia Securities Commission,British Columbia,2025-08-01,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/pt-option,PT-Option,,,https://ptop-online.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-08-04,2025-08-04
39802,3,British Columbia Securities Commission,British Columbia,2025-08-01,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/afex-group-international-inc,AFEX Group International Inc. operating as Afex Markets (no relation to Afex Markets Europe Limited in Ireland),,,https://afex-markets.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-08-08,2025-08-08
39797,77,Autorite des marches financiers,Quebec,2025-08-01,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/novixgrade,Novixgrade,,,https://novixgrade.capital,https://cfd.novix-grade.tech,"novixgrade.capital, cfd.novix-grade.tech",,104.21.16.1,,support@novix-grade.capital,,1,Unregistered/Unlicensed entity offering financial products or services,"1,5,6","Stocks and bonds|Derivatives (options, futures, binary options, CFDs, forex, swaps, etc.)|Crypto and Digital Assets",,,,"Novixgrade is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.
Last Known City : United Kingdom",2025-08-08,2025-08-08
39796,77,Autorite des marches financiers,Quebec,2025-08-01,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/pandoraprofit,PandoraProfit,,PandoraProfit LLC,https://www.pandoraprofit.com,,pandoraprofit.com,,104.21.34.238,,support@pandoraprofit.net,,1,Unregistered/Unlicensed entity offering financial products or services,"1,5,6","Stocks and bonds|Derivatives (options, futures, binary options, CFDs, forex, swaps, etc.)|Crypto and Digital Assets",,,,PandoraProfit is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.,2025-08-04,2025-08-04
39779,3,British Columbia Securities Commission,British Columbia,2025-07-31,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/aquila-markets,Aquila Markets,,,https://aquila-markets.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-08-01,2025-08-01
39778,68,Ontario Securities Commission,Ontario,2025-07-31,https://www.osc.ca/en/investors/warnings/hhlr-advisors-no-relation-ontario-registered-firm-hhlr-found-wwwhillhouseinvestmentcom,HHLR Advisors (No relation to Ontario registered firm HHLR found at www.hillhouseinvestment.com/),,,www.hhlradvisors.ca,,,,,,support@hhlradvisors.ca,,"1,5",Unregistered/Unlicensed entity offering financial products or services|Fraud and Other Types of Misconduct,,,,,,HHLR Advisors found at www.hhlradvisors.ca is not registered in Ontario to engage in the business of trading in securities.,2025-08-01,2025-08-01
39777,68,Ontario Securities Commission,Ontario,2025-07-31,https://www.osc.ca/en/investors/warnings/iwi-financial,IWI Financial,,,www.iwifinancial.com/,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,IWI Financial found at www.iwifinancial.com/ is not registered in Ontario to engage in the business of trading in securities.,2025-08-01,2025-08-01
